loc_rowid,pl_name,hostname,discoverymethod,disc_year
15216,Kepler-1702 b,Kepler-1702,Transit,2020
15217,Kepler-1702 b,Kepler-1702,Transit,2020
15218,Kepler-1702 b,Kepler-1702,Transit,2020
15219,Kepler-1702 b,Kepler-1702,Transit,2020
15220,Kepler-1702 b,Kepler-1702,Transit,2020
15221,Kepler-1702 b,Kepler-1702,Transit,2020
15222,Kepler-1704 b,Kepler-1704,Transit,2013
15223,Kepler-1704 b,Kepler-1704,Transit,2013
15224,Kepler-1704 b,Kepler-1704,Transit,2013
15225,Kepler-1704 b,Kepler-1704,Transit,2013
15226,Kepler-1704 b,Kepler-1704,Transit,2013
15227,Kepler-1705 b,Kepler-1705,Transit,2014
15228,Kepler-1705 b,Kepler-1705,Transit,2014
15229,Kepler-1705 b,Kepler-1705,Transit,2014
15230,Kepler-1705 b,Kepler-1705,Transit,2014
15231,Kepler-1705 c,Kepler-1705,Transit,2021
15232,Kepler-1708 b,Kepler-1708,Transit,2021
15233,Kepler-1709 b,Kepler-1709,Transit,2021
15234,Kepler-1709 b,Kepler-1709,Transit,2021
15235,Kepler-1709 b,Kepler-1709,Transit,2021
15236,Kepler-1709 b,Kepler-1709,Transit,2021
15237,Kepler-1709 b,Kepler-1709,Transit,2021
15238,Kepler-1709 b,Kepler-1709,Transit,2021
15239,Kepler-1709 b,Kepler-1709,Transit,2021
15240,Kepler-1709 b,Kepler-1709,Transit,2021
15241,Kepler-171 b,Kepler-171,Transit,2014
15242,Kepler-171 b,Kepler-171,Transit,2014
15243,Kepler-171 b,Kepler-171,Transit,2014
15244,Kepler-171 b,Kepler-171,Transit,2014
15245,Kepler-171 b,Kepler-171,Transit,2014
15246,Kepler-171 b,Kepler-171,Transit,2014
15247,Kepler-171 b,Kepler-171,Transit,2014
15248,Kepler-171 b,Kepler-171,Transit,2014
15249,Kepler-171 b,Kepler-171,Transit,2014
15250,Kepler-171 b,Kepler-171,Transit,2014
15251,Kepler-171 b,Kepler-171,Transit,2014
15252,Kepler-171 c,Kepler-171,Transit,2014
15253,Kepler-171 c,Kepler-171,Transit,2014
15254,Kepler-171 c,Kepler-171,Transit,2014
15255,Kepler-171 c,Kepler-171,Transit,2014
15256,Kepler-171 c,Kepler-171,Transit,2014
15257,Kepler-171 c,Kepler-171,Transit,2014
15258,Kepler-171 c,Kepler-171,Transit,2014
15259,Kepler-171 c,Kepler-171,Transit,2014
15260,Kepler-171 c,Kepler-171,Transit,2014
15261,Kepler-171 c,Kepler-171,Transit,2014
15262,Kepler-171 c,Kepler-171,Transit,2014
15263,Kepler-171 d,Kepler-171,Transit,2014
15264,Kepler-171 d,Kepler-171,Transit,2014
15265,Kepler-171 d,Kepler-171,Transit,2014
15266,Kepler-171 d,Kepler-171,Transit,2014
15267,Kepler-171 d,Kepler-171,Transit,2014
15268,Kepler-171 d,Kepler-171,Transit,2014
15269,Kepler-171 d,Kepler-171,Transit,2014
15270,Kepler-171 d,Kepler-171,Transit,2014
15271,Kepler-171 d,Kepler-171,Transit,2014
15272,Kepler-171 d,Kepler-171,Transit,2014
15273,Kepler-171 d,Kepler-171,Transit,2014
15274,Kepler-1710 b,Kepler-1710,Transit,2021
15275,Kepler-1710 b,Kepler-1710,Transit,2021
15276,Kepler-1710 b,Kepler-1710,Transit,2021
15277,Kepler-1710 b,Kepler-1710,Transit,2021
15278,Kepler-1710 b,Kepler-1710,Transit,2021
15279,Kepler-1710 b,Kepler-1710,Transit,2021
15280,Kepler-1710 b,Kepler-1710,Transit,2021
15281,Kepler-1710 b,Kepler-1710,Transit,2021
15282,Kepler-1710 b,Kepler-1710,Transit,2021
15283,Kepler-1711 b,Kepler-1711,Transit,2021
15284,Kepler-1711 b,Kepler-1711,Transit,2021
15285,Kepler-1711 b,Kepler-1711,Transit,2021
15286,Kepler-1711 b,Kepler-1711,Transit,2021
15287,Kepler-1711 b,Kepler-1711,Transit,2021
15288,Kepler-1711 b,Kepler-1711,Transit,2021
15289,Kepler-1711 b,Kepler-1711,Transit,2021
15290,Kepler-1711 b,Kepler-1711,Transit,2021
15291,Kepler-1712 b,Kepler-1712,Transit,2021
15292,Kepler-1712 b,Kepler-1712,Transit,2021
15293,Kepler-1712 b,Kepler-1712,Transit,2021
15294,Kepler-1712 b,Kepler-1712,Transit,2021
15295,Kepler-1712 b,Kepler-1712,Transit,2021
15296,Kepler-1712 b,Kepler-1712,Transit,2021
15297,Kepler-1712 b,Kepler-1712,Transit,2021
15298,Kepler-1712 b,Kepler-1712,Transit,2021
15299,Kepler-1713 b,Kepler-1713,Transit,2021
15300,Kepler-1713 b,Kepler-1713,Transit,2021
15301,Kepler-1713 b,Kepler-1713,Transit,2021
15302,Kepler-1713 b,Kepler-1713,Transit,2021
15303,Kepler-1713 b,Kepler-1713,Transit,2021
15304,Kepler-1713 b,Kepler-1713,Transit,2021
15305,Kepler-1713 b,Kepler-1713,Transit,2021
15306,Kepler-1713 b,Kepler-1713,Transit,2021
15307,Kepler-1714 b,Kepler-1714,Transit,2021
15308,Kepler-1714 b,Kepler-1714,Transit,2021
15309,Kepler-1714 b,Kepler-1714,Transit,2021
15310,Kepler-1714 b,Kepler-1714,Transit,2021
15311,Kepler-1714 b,Kepler-1714,Transit,2021
15312,Kepler-1714 b,Kepler-1714,Transit,2021
15313,Kepler-1714 b,Kepler-1714,Transit,2021
15314,Kepler-1714 b,Kepler-1714,Transit,2021
15315,Kepler-1715 b,Kepler-1715,Transit,2021
15316,Kepler-1715 b,Kepler-1715,Transit,2021
15317,Kepler-1715 b,Kepler-1715,Transit,2021
15318,Kepler-1715 b,Kepler-1715,Transit,2021
15319,Kepler-1715 b,Kepler-1715,Transit,2021
15320,Kepler-1715 b,Kepler-1715,Transit,2021
15321,Kepler-1715 b,Kepler-1715,Transit,2021
15322,Kepler-1715 b,Kepler-1715,Transit,2021
15323,Kepler-1716 b,Kepler-1716,Transit,2021
15324,Kepler-1716 b,Kepler-1716,Transit,2021
15325,Kepler-1716 b,Kepler-1716,Transit,2021
15326,Kepler-1716 b,Kepler-1716,Transit,2021
15327,Kepler-1716 b,Kepler-1716,Transit,2021
15328,Kepler-1716 b,Kepler-1716,Transit,2021
15329,Kepler-1716 b,Kepler-1716,Transit,2021
15330,Kepler-1716 b,Kepler-1716,Transit,2021
15331,Kepler-1717 b,Kepler-1717,Transit,2021
15332,Kepler-1717 b,Kepler-1717,Transit,2021
15333,Kepler-1717 b,Kepler-1717,Transit,2021
15334,Kepler-1717 b,Kepler-1717,Transit,2021
15335,Kepler-1717 b,Kepler-1717,Transit,2021
15336,Kepler-1717 b,Kepler-1717,Transit,2021
15337,Kepler-1717 b,Kepler-1717,Transit,2021
15338,Kepler-1717 b,Kepler-1717,Transit,2021
15339,Kepler-1718 b,Kepler-1718,Transit,2021
15340,Kepler-1718 b,Kepler-1718,Transit,2021
15341,Kepler-1718 b,Kepler-1718,Transit,2021
15342,Kepler-1718 b,Kepler-1718,Transit,2021
15343,Kepler-1718 b,Kepler-1718,Transit,2021
15344,Kepler-1718 b,Kepler-1718,Transit,2021
15345,Kepler-1718 b,Kepler-1718,Transit,2021
15346,Kepler-1718 b,Kepler-1718,Transit,2021
15347,Kepler-1719 b,Kepler-1719,Transit,2021
15348,Kepler-1719 b,Kepler-1719,Transit,2021
15349,Kepler-1719 b,Kepler-1719,Transit,2021
15350,Kepler-1719 b,Kepler-1719,Transit,2021
15351,Kepler-1719 b,Kepler-1719,Transit,2021
15352,Kepler-1719 b,Kepler-1719,Transit,2021
15353,Kepler-1719 b,Kepler-1719,Transit,2021
15354,Kepler-1719 b,Kepler-1719,Transit,2021
15355,Kepler-172 b,Kepler-172,Transit,2014
15356,Kepler-172 b,Kepler-172,Transit,2014
15357,Kepler-172 b,Kepler-172,Transit,2014
15358,Kepler-172 b,Kepler-172,Transit,2014
15359,Kepler-172 b,Kepler-172,Transit,2014
15360,Kepler-172 b,Kepler-172,Transit,2014
15361,Kepler-172 b,Kepler-172,Transit,2014
15362,Kepler-172 b,Kepler-172,Transit,2014
15363,Kepler-172 b,Kepler-172,Transit,2014
15364,Kepler-172 b,Kepler-172,Transit,2014
15365,Kepler-172 b,Kepler-172,Transit,2014
15366,Kepler-172 c,Kepler-172,Transit,2014
15367,Kepler-172 c,Kepler-172,Transit,2014
15368,Kepler-172 c,Kepler-172,Transit,2014
15369,Kepler-172 c,Kepler-172,Transit,2014
15370,Kepler-172 c,Kepler-172,Transit,2014
15371,Kepler-172 c,Kepler-172,Transit,2014
15372,Kepler-172 c,Kepler-172,Transit,2014
15373,Kepler-172 c,Kepler-172,Transit,2014
15374,Kepler-172 c,Kepler-172,Transit,2014
15375,Kepler-172 c,Kepler-172,Transit,2014
15376,Kepler-172 c,Kepler-172,Transit,2014
15377,Kepler-172 d,Kepler-172,Transit,2014
15378,Kepler-172 d,Kepler-172,Transit,2014
15379,Kepler-172 d,Kepler-172,Transit,2014
15380,Kepler-172 d,Kepler-172,Transit,2014
15381,Kepler-172 d,Kepler-172,Transit,2014
15382,Kepler-172 d,Kepler-172,Transit,2014
15383,Kepler-172 d,Kepler-172,Transit,2014
15384,Kepler-172 d,Kepler-172,Transit,2014
15385,Kepler-172 d,Kepler-172,Transit,2014
15386,Kepler-172 d,Kepler-172,Transit,2014
15387,Kepler-172 d,Kepler-172,Transit,2014
15388,Kepler-172 e,Kepler-172,Transit,2014
15389,Kepler-172 e,Kepler-172,Transit,2014
15390,Kepler-172 e,Kepler-172,Transit,2014
15391,Kepler-172 e,Kepler-172,Transit,2014
15392,Kepler-172 e,Kepler-172,Transit,2014
15393,Kepler-172 e,Kepler-172,Transit,2014
15394,Kepler-172 e,Kepler-172,Transit,2014
15395,Kepler-172 e,Kepler-172,Transit,2014
15396,Kepler-172 e,Kepler-172,Transit,2014
15397,Kepler-172 e,Kepler-172,Transit,2014
15398,Kepler-1720 b,Kepler-1720,Transit,2021
15399,Kepler-1720 b,Kepler-1720,Transit,2021
15400,Kepler-1720 b,Kepler-1720,Transit,2021
15401,Kepler-1720 b,Kepler-1720,Transit,2021
15402,Kepler-1720 b,Kepler-1720,Transit,2021
15403,Kepler-1720 b,Kepler-1720,Transit,2021
15404,Kepler-1720 b,Kepler-1720,Transit,2021
15405,Kepler-1720 b,Kepler-1720,Transit,2021
15406,Kepler-1721 b,Kepler-1721,Transit,2021
15407,Kepler-1721 b,Kepler-1721,Transit,2021
15408,Kepler-1721 b,Kepler-1721,Transit,2021
15409,Kepler-1721 b,Kepler-1721,Transit,2021
15410,Kepler-1721 b,Kepler-1721,Transit,2021
15411,Kepler-1721 b,Kepler-1721,Transit,2021
15412,Kepler-1721 b,Kepler-1721,Transit,2021
15413,Kepler-1721 b,Kepler-1721,Transit,2021
15414,Kepler-1722 b,Kepler-1722,Transit,2021
15415,Kepler-1722 b,Kepler-1722,Transit,2021
15416,Kepler-1722 b,Kepler-1722,Transit,2021
15417,Kepler-1722 b,Kepler-1722,Transit,2021
15418,Kepler-1722 b,Kepler-1722,Transit,2021
15419,Kepler-1722 b,Kepler-1722,Transit,2021
15420,Kepler-1722 b,Kepler-1722,Transit,2021
15421,Kepler-1722 b,Kepler-1722,Transit,2021
15422,Kepler-1723 b,Kepler-1723,Transit,2021
15423,Kepler-1723 b,Kepler-1723,Transit,2021
15424,Kepler-1723 b,Kepler-1723,Transit,2021
15425,Kepler-1723 b,Kepler-1723,Transit,2021
15426,Kepler-1723 b,Kepler-1723,Transit,2021
15427,Kepler-1723 b,Kepler-1723,Transit,2021
15428,Kepler-1723 b,Kepler-1723,Transit,2021
15429,Kepler-1723 b,Kepler-1723,Transit,2021
15430,Kepler-1724 b,Kepler-1724,Transit,2021
15431,Kepler-1724 b,Kepler-1724,Transit,2021
15432,Kepler-1724 b,Kepler-1724,Transit,2021
15433,Kepler-1724 b,Kepler-1724,Transit,2021
15434,Kepler-1724 b,Kepler-1724,Transit,2021
15435,Kepler-1724 b,Kepler-1724,Transit,2021
15436,Kepler-1724 b,Kepler-1724,Transit,2021
15437,Kepler-1724 b,Kepler-1724,Transit,2021
15438,Kepler-1725 b,Kepler-1725,Transit,2021
15439,Kepler-1725 b,Kepler-1725,Transit,2021
15440,Kepler-1725 b,Kepler-1725,Transit,2021
15441,Kepler-1725 b,Kepler-1725,Transit,2021
15442,Kepler-1725 b,Kepler-1725,Transit,2021
15443,Kepler-1725 b,Kepler-1725,Transit,2021
15444,Kepler-1725 b,Kepler-1725,Transit,2021
15445,Kepler-1725 b,Kepler-1725,Transit,2021
15446,Kepler-1726 b,Kepler-1726,Transit,2021
15447,Kepler-1726 b,Kepler-1726,Transit,2021
15448,Kepler-1726 b,Kepler-1726,Transit,2021
15449,Kepler-1726 b,Kepler-1726,Transit,2021
15450,Kepler-1726 b,Kepler-1726,Transit,2021
15451,Kepler-1726 b,Kepler-1726,Transit,2021
15452,Kepler-1726 b,Kepler-1726,Transit,2021
15453,Kepler-1726 b,Kepler-1726,Transit,2021
15454,Kepler-1727 b,Kepler-1727,Transit,2021
15455,Kepler-1727 b,Kepler-1727,Transit,2021
15456,Kepler-1727 b,Kepler-1727,Transit,2021
15457,Kepler-1727 b,Kepler-1727,Transit,2021
15458,Kepler-1727 b,Kepler-1727,Transit,2021
15459,Kepler-1727 b,Kepler-1727,Transit,2021
15460,Kepler-1727 b,Kepler-1727,Transit,2021
15461,Kepler-1727 b,Kepler-1727,Transit,2021
15462,Kepler-1728 b,Kepler-1728,Transit,2021
15463,Kepler-1728 b,Kepler-1728,Transit,2021
15464,Kepler-1728 b,Kepler-1728,Transit,2021
15465,Kepler-1728 b,Kepler-1728,Transit,2021
15466,Kepler-1728 b,Kepler-1728,Transit,2021
15467,Kepler-1728 b,Kepler-1728,Transit,2021
15468,Kepler-1728 b,Kepler-1728,Transit,2021
15469,Kepler-1728 b,Kepler-1728,Transit,2021
15470,Kepler-1729 b,Kepler-1729,Transit,2021
15471,Kepler-1729 b,Kepler-1729,Transit,2021
15472,Kepler-1729 b,Kepler-1729,Transit,2021
15473,Kepler-1729 b,Kepler-1729,Transit,2021
15474,Kepler-1729 b,Kepler-1729,Transit,2021
15475,Kepler-1729 b,Kepler-1729,Transit,2021
15476,Kepler-1729 b,Kepler-1729,Transit,2021
15477,Kepler-1729 b,Kepler-1729,Transit,2021
15478,Kepler-173 b,Kepler-173,Transit,2014
15479,Kepler-173 b,Kepler-173,Transit,2014
15480,Kepler-173 b,Kepler-173,Transit,2014
15481,Kepler-173 b,Kepler-173,Transit,2014
15482,Kepler-173 b,Kepler-173,Transit,2014
15483,Kepler-173 b,Kepler-173,Transit,2014
15484,Kepler-173 b,Kepler-173,Transit,2014
15485,Kepler-173 b,Kepler-173,Transit,2014
15486,Kepler-173 b,Kepler-173,Transit,2014
15487,Kepler-173 b,Kepler-173,Transit,2014
15488,Kepler-173 c,Kepler-173,Transit,2014
15489,Kepler-173 c,Kepler-173,Transit,2014
15490,Kepler-173 c,Kepler-173,Transit,2014
15491,Kepler-173 c,Kepler-173,Transit,2014
15492,Kepler-173 c,Kepler-173,Transit,2014
15493,Kepler-173 c,Kepler-173,Transit,2014
15494,Kepler-173 c,Kepler-173,Transit,2014
15495,Kepler-173 c,Kepler-173,Transit,2014
15496,Kepler-173 c,Kepler-173,Transit,2014
15497,Kepler-173 c,Kepler-173,Transit,2014
15498,Kepler-173 c,Kepler-173,Transit,2014
15499,Kepler-1730 b,Kepler-1730,Transit,2021
15500,Kepler-1730 b,Kepler-1730,Transit,2021
15501,Kepler-1730 b,Kepler-1730,Transit,2021
15502,Kepler-1730 b,Kepler-1730,Transit,2021
15503,Kepler-1730 b,Kepler-1730,Transit,2021
15504,Kepler-1730 b,Kepler-1730,Transit,2021
15505,Kepler-1730 b,Kepler-1730,Transit,2021
15506,Kepler-1730 b,Kepler-1730,Transit,2021
15507,Kepler-1731 b,Kepler-1731,Transit,2021
15508,Kepler-1731 b,Kepler-1731,Transit,2021
15509,Kepler-1731 b,Kepler-1731,Transit,2021
15510,Kepler-1731 b,Kepler-1731,Transit,2021
15511,Kepler-1731 b,Kepler-1731,Transit,2021
15512,Kepler-1731 b,Kepler-1731,Transit,2021
15513,Kepler-1731 b,Kepler-1731,Transit,2021
15514,Kepler-1732 b,Kepler-1732,Transit,2021
15515,Kepler-1732 b,Kepler-1732,Transit,2021
15516,Kepler-1732 b,Kepler-1732,Transit,2021
15517,Kepler-1732 b,Kepler-1732,Transit,2021
15518,Kepler-1732 b,Kepler-1732,Transit,2021
15519,Kepler-1732 b,Kepler-1732,Transit,2021
15520,Kepler-1732 b,Kepler-1732,Transit,2021
15521,Kepler-1732 b,Kepler-1732,Transit,2021
15522,Kepler-1733 b,Kepler-1733,Transit,2021
15523,Kepler-1733 b,Kepler-1733,Transit,2021
15524,Kepler-1733 b,Kepler-1733,Transit,2021
15525,Kepler-1733 b,Kepler-1733,Transit,2021
15526,Kepler-1733 b,Kepler-1733,Transit,2021
15527,Kepler-1733 b,Kepler-1733,Transit,2021
15528,Kepler-1733 b,Kepler-1733,Transit,2021
15529,Kepler-1734 b,Kepler-1734,Transit,2021
15530,Kepler-1734 b,Kepler-1734,Transit,2021
15531,Kepler-1734 b,Kepler-1734,Transit,2021
15532,Kepler-1734 b,Kepler-1734,Transit,2021
15533,Kepler-1734 b,Kepler-1734,Transit,2021
15534,Kepler-1734 b,Kepler-1734,Transit,2021
15535,Kepler-1734 b,Kepler-1734,Transit,2021
15536,Kepler-1734 b,Kepler-1734,Transit,2021
15537,Kepler-1735 b,Kepler-1735,Transit,2021
15538,Kepler-1735 b,Kepler-1735,Transit,2021
15539,Kepler-1735 b,Kepler-1735,Transit,2021
15540,Kepler-1735 b,Kepler-1735,Transit,2021
15541,Kepler-1735 b,Kepler-1735,Transit,2021
15542,Kepler-1735 b,Kepler-1735,Transit,2021
15543,Kepler-1735 b,Kepler-1735,Transit,2021
15544,Kepler-1736 b,Kepler-1736,Transit,2021
15545,Kepler-1736 b,Kepler-1736,Transit,2021
15546,Kepler-1736 b,Kepler-1736,Transit,2021
15547,Kepler-1736 b,Kepler-1736,Transit,2021
15548,Kepler-1736 b,Kepler-1736,Transit,2021
15549,Kepler-1736 b,Kepler-1736,Transit,2021
15550,Kepler-1736 b,Kepler-1736,Transit,2021
15551,Kepler-1736 b,Kepler-1736,Transit,2021
15552,Kepler-1737 b,Kepler-1737,Transit,2021
15553,Kepler-1737 b,Kepler-1737,Transit,2021
15554,Kepler-1737 b,Kepler-1737,Transit,2021
15555,Kepler-1737 b,Kepler-1737,Transit,2021
15556,Kepler-1737 b,Kepler-1737,Transit,2021
15557,Kepler-1737 b,Kepler-1737,Transit,2021
15558,Kepler-1737 b,Kepler-1737,Transit,2021
15559,Kepler-1737 b,Kepler-1737,Transit,2021
15560,Kepler-1738 b,Kepler-1738,Transit,2021
15561,Kepler-1738 b,Kepler-1738,Transit,2021
15562,Kepler-1738 b,Kepler-1738,Transit,2021
15563,Kepler-1738 b,Kepler-1738,Transit,2021
15564,Kepler-1738 b,Kepler-1738,Transit,2021
15565,Kepler-1738 b,Kepler-1738,Transit,2021
15566,Kepler-1738 b,Kepler-1738,Transit,2021
15567,Kepler-1739 b,Kepler-1739,Transit,2021
15568,Kepler-1739 b,Kepler-1739,Transit,2021
15569,Kepler-1739 b,Kepler-1739,Transit,2021
15570,Kepler-1739 b,Kepler-1739,Transit,2021
15571,Kepler-1739 b,Kepler-1739,Transit,2021
15572,Kepler-1739 b,Kepler-1739,Transit,2021
15573,Kepler-1739 b,Kepler-1739,Transit,2021
15574,Kepler-1739 b,Kepler-1739,Transit,2021
15575,Kepler-174 b,Kepler-174,Transit,2014
15576,Kepler-174 b,Kepler-174,Transit,2014
15577,Kepler-174 b,Kepler-174,Transit,2014
15578,Kepler-174 b,Kepler-174,Transit,2014
15579,Kepler-174 b,Kepler-174,Transit,2014
15580,Kepler-174 b,Kepler-174,Transit,2014
15581,Kepler-174 b,Kepler-174,Transit,2014
15582,Kepler-174 b,Kepler-174,Transit,2014
15583,Kepler-174 b,Kepler-174,Transit,2014
15584,Kepler-174 b,Kepler-174,Transit,2014
15585,Kepler-174 b,Kepler-174,Transit,2014
15586,Kepler-174 c,Kepler-174,Transit,2014
15587,Kepler-174 c,Kepler-174,Transit,2014
15588,Kepler-174 c,Kepler-174,Transit,2014
15589,Kepler-174 c,Kepler-174,Transit,2014
15590,Kepler-174 c,Kepler-174,Transit,2014
15591,Kepler-174 c,Kepler-174,Transit,2014
15592,Kepler-174 c,Kepler-174,Transit,2014
15593,Kepler-174 c,Kepler-174,Transit,2014
15594,Kepler-174 c,Kepler-174,Transit,2014
15595,Kepler-174 c,Kepler-174,Transit,2014
15596,Kepler-174 c,Kepler-174,Transit,2014
15597,Kepler-174 c,Kepler-174,Transit,2014
15598,Kepler-174 d,Kepler-174,Transit,2014
15599,Kepler-174 d,Kepler-174,Transit,2014
15600,Kepler-174 d,Kepler-174,Transit,2014
15601,Kepler-174 d,Kepler-174,Transit,2014
15602,Kepler-174 d,Kepler-174,Transit,2014
15603,Kepler-174 d,Kepler-174,Transit,2014
15604,Kepler-174 d,Kepler-174,Transit,2014
15605,Kepler-174 d,Kepler-174,Transit,2014
15606,Kepler-174 d,Kepler-174,Transit,2014
15607,Kepler-174 d,Kepler-174,Transit,2014
15608,Kepler-174 d,Kepler-174,Transit,2014
15609,Kepler-174 d,Kepler-174,Transit,2014
15610,Kepler-1740 b,Kepler-1740,Transit,2021
15611,Kepler-1740 b,Kepler-1740,Transit,2021
15612,Kepler-1740 b,Kepler-1740,Transit,2021
15613,Kepler-1740 b,Kepler-1740,Transit,2021
15614,Kepler-1740 b,Kepler-1740,Transit,2021
15615,Kepler-1740 b,Kepler-1740,Transit,2021
15616,Kepler-1740 b,Kepler-1740,Transit,2021
15617,Kepler-1740 b,Kepler-1740,Transit,2021
15618,Kepler-1741 b,Kepler-1741,Transit,2021
15619,Kepler-1741 b,Kepler-1741,Transit,2021
15620,Kepler-1741 b,Kepler-1741,Transit,2021
15621,Kepler-1741 b,Kepler-1741,Transit,2021
15622,Kepler-1741 b,Kepler-1741,Transit,2021
15623,Kepler-1741 b,Kepler-1741,Transit,2021
15624,Kepler-1741 b,Kepler-1741,Transit,2021
15625,Kepler-1742 b,Kepler-1742,Transit,2021
15626,Kepler-1742 b,Kepler-1742,Transit,2021
15627,Kepler-1742 b,Kepler-1742,Transit,2021
15628,Kepler-1742 b,Kepler-1742,Transit,2021
15629,Kepler-1742 b,Kepler-1742,Transit,2021
15630,Kepler-1742 b,Kepler-1742,Transit,2021
15631,Kepler-1742 b,Kepler-1742,Transit,2021
15632,Kepler-1742 b,Kepler-1742,Transit,2021
15633,Kepler-1743 b,Kepler-1743,Transit,2021
15634,Kepler-1743 b,Kepler-1743,Transit,2021
15635,Kepler-1743 b,Kepler-1743,Transit,2021
15636,Kepler-1743 b,Kepler-1743,Transit,2021
15637,Kepler-1743 b,Kepler-1743,Transit,2021
15638,Kepler-1743 b,Kepler-1743,Transit,2021
15639,Kepler-1743 b,Kepler-1743,Transit,2021
15640,Kepler-1743 b,Kepler-1743,Transit,2021
15641,Kepler-1744 b,Kepler-1744,Transit,2021
15642,Kepler-1744 b,Kepler-1744,Transit,2021
15643,Kepler-1744 b,Kepler-1744,Transit,2021
15644,Kepler-1744 b,Kepler-1744,Transit,2021
15645,Kepler-1744 b,Kepler-1744,Transit,2021
15646,Kepler-1744 b,Kepler-1744,Transit,2021
15647,Kepler-1744 b,Kepler-1744,Transit,2021
15648,Kepler-1744 b,Kepler-1744,Transit,2021
15649,Kepler-1745 b,Kepler-1745,Transit,2021
15650,Kepler-1745 b,Kepler-1745,Transit,2021
15651,Kepler-1745 b,Kepler-1745,Transit,2021
15652,Kepler-1745 b,Kepler-1745,Transit,2021
15653,Kepler-1745 b,Kepler-1745,Transit,2021
15654,Kepler-1745 b,Kepler-1745,Transit,2021
15655,Kepler-1745 b,Kepler-1745,Transit,2021
15656,Kepler-1746 b,Kepler-1746,Transit,2021
15657,Kepler-1746 b,Kepler-1746,Transit,2021
15658,Kepler-1746 b,Kepler-1746,Transit,2021
15659,Kepler-1746 b,Kepler-1746,Transit,2021
15660,Kepler-1746 b,Kepler-1746,Transit,2021
15661,Kepler-1746 b,Kepler-1746,Transit,2021
15662,Kepler-1746 b,Kepler-1746,Transit,2021
15663,Kepler-1747 b,Kepler-1747,Transit,2021
15664,Kepler-1747 b,Kepler-1747,Transit,2021
15665,Kepler-1747 b,Kepler-1747,Transit,2021
15666,Kepler-1747 b,Kepler-1747,Transit,2021
15667,Kepler-1747 b,Kepler-1747,Transit,2021
15668,Kepler-1747 b,Kepler-1747,Transit,2021
15669,Kepler-1747 b,Kepler-1747,Transit,2021
15670,Kepler-1747 b,Kepler-1747,Transit,2021
15671,Kepler-1748 b,Kepler-1748,Transit,2021
15672,Kepler-1748 b,Kepler-1748,Transit,2021
15673,Kepler-1748 b,Kepler-1748,Transit,2021
15674,Kepler-1748 b,Kepler-1748,Transit,2021
15675,Kepler-1748 b,Kepler-1748,Transit,2021
15676,Kepler-1748 b,Kepler-1748,Transit,2021
15677,Kepler-1748 b,Kepler-1748,Transit,2021
15678,Kepler-1748 b,Kepler-1748,Transit,2021
15679,Kepler-1749 b,Kepler-1749,Transit,2021
15680,Kepler-1749 b,Kepler-1749,Transit,2021
15681,Kepler-1749 b,Kepler-1749,Transit,2021
15682,Kepler-1749 b,Kepler-1749,Transit,2021
15683,Kepler-1749 b,Kepler-1749,Transit,2021
15684,Kepler-1749 b,Kepler-1749,Transit,2021
15685,Kepler-1749 b,Kepler-1749,Transit,2021
15686,Kepler-1749 b,Kepler-1749,Transit,2021
15687,Kepler-175 b,Kepler-175,Transit,2014
15688,Kepler-175 b,Kepler-175,Transit,2014
15689,Kepler-175 b,Kepler-175,Transit,2014
15690,Kepler-175 b,Kepler-175,Transit,2014
15691,Kepler-175 b,Kepler-175,Transit,2014
15692,Kepler-175 b,Kepler-175,Transit,2014
15693,Kepler-175 b,Kepler-175,Transit,2014
15694,Kepler-175 b,Kepler-175,Transit,2014
15695,Kepler-175 b,Kepler-175,Transit,2014
15696,Kepler-175 b,Kepler-175,Transit,2014
15697,Kepler-175 b,Kepler-175,Transit,2014
15698,Kepler-175 c,Kepler-175,Transit,2014
15699,Kepler-175 c,Kepler-175,Transit,2014
15700,Kepler-175 c,Kepler-175,Transit,2014
15701,Kepler-175 c,Kepler-175,Transit,2014
15702,Kepler-175 c,Kepler-175,Transit,2014
15703,Kepler-175 c,Kepler-175,Transit,2014
15704,Kepler-175 c,Kepler-175,Transit,2014
15705,Kepler-175 c,Kepler-175,Transit,2014
15706,Kepler-175 c,Kepler-175,Transit,2014
15707,Kepler-175 c,Kepler-175,Transit,2014
15708,Kepler-175 c,Kepler-175,Transit,2014
15709,Kepler-1750 b,Kepler-1750,Transit,2021
15710,Kepler-1750 b,Kepler-1750,Transit,2021
15711,Kepler-1750 b,Kepler-1750,Transit,2021
15712,Kepler-1750 b,Kepler-1750,Transit,2021
15713,Kepler-1750 b,Kepler-1750,Transit,2021
15714,Kepler-1750 b,Kepler-1750,Transit,2021
15715,Kepler-1750 b,Kepler-1750,Transit,2021
15716,Kepler-1750 b,Kepler-1750,Transit,2021
15717,Kepler-1751 b,Kepler-1751,Transit,2021
15718,Kepler-1751 b,Kepler-1751,Transit,2021
15719,Kepler-1751 b,Kepler-1751,Transit,2021
